Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Duration_years,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,Substrate_Cat,FinalMass,Years,Harvests,single.k,double.ks,double.k,double.A,asymp.k,asymp.A,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.AIC,Single_AICc,Asym_AICc,Double_AICc,Best_Model_3,Best_Model_4,Single_3,Double_3,Asymp_3,Single_4,Double_4,Asymp_4,Weibull_4,Single,Double,Asymp,Weibull
Henry_etal_2014,402,7,78,Zhang,Field,43.01666667,-81.2,7.5,818,2,C,0,Reference,Reference,grassland,graminoid,0.41,2,4,0.53877539,0.4135716,146.7357119,0.8825294,1.313630178,0.368343141,0.652960166,2.343202471,3.185418211,1.336706564,0.347649658,0.074654109,-16.60416779,-10.6498253,-9.449366512,7.132622793,Single,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Henry_etal_2014,407,7,79,Zhang,Field,43.01666667,-81.2,7.5,818,2,N,60,NH4NO3,inorganic,grassland,graminoid,0.36,2,4,0.594464009,0.4718884,119.2474003,0.8894493,1.196803549,0.304990757,0.696669256,1.974109205,2.510322111,1.166519017,0.330136747,0.078076742,-18.86444073,-11.98674712,-9.859496356,1.785332601,Single,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Henry_etal_2014,412,7,80,Zhang,Field,43.01666667,-81.2,7.5,818,2,C,0,Reference,Reference,grassland,graminoid,0.35,2,4,0.642766186,1.00E-05,0.990144446,0.211345571,0.990135982,0.211338103,0.891824999,1.621806424,1.71506538,1.075269204,0.401125234,0.13005631,-5.392300904,-7.834216509,-1.883721569,18.11628415,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Henry_etal_2014,417,7,81,Zhang,Field,43.01666667,-81.2,7.5,818,2,N,60,NH4NO3,inorganic,grassland,graminoid,0.28,2,4,0.878021329,1.00E-05,1.349446887,0.187735732,1.349444366,0.187731838,0.852903734,1.186248754,1.287850851,0.771878869,0.275276934,0.084781197,-5.731485287,-7.864854245,-2.842830515,17.15718113,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Jacobson_etal_2011,422,8,82,Zhang,Field,-15.93,-47.8,21,1200,1.24109589,C,0,Reference,Reference,grassland,graminoid,0.59,1.24109589,7,0.49468517,0.280605896,89.08172047,0.846425677,2.505317895,0.606237536,0.468914836,5.637026602,12.78487172,2.579865726,0.395490899,0.046433258,-29.76321651,-19.94597552,-22.94923215,-28.92353841,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Jacobson_etal_2011,430,8,83,Zhang,Field,-15.93,-47.8,21,1200,1.24109589,N,100,(NH4)2SO4,inorganic,grassland,graminoid,0.71,1.24109589,7,0.3780177,9.46E-02,87.55619667,0.77884442,9.086943,0.713448,1.62E-01,7.00E+02,6.95E+05,7.30E+01,3.21E-01,6.54E-04,-21.5395496,-8.624128772,-18.11169911,-15.83877828,Asymp,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Double,Asymp,Weibull
Li_etal_2014,438,9,84,Literature,Field,45.35,127.5,2.8,723,0.739726027,C,0,Reference,Reference,temperate coniferous forest,conifer,0.68,0.739726027,7,0.692181039,0.293217377,13.95282121,0.836840108,5.76501414,0.69289569,0.477253373,5.092670806,11.14158669,2.362781278,0.374276975,0.045618399,-48.54375872,-20.03060228,-37.19097829,-44.44437786,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Li_etal_2014,446,9,85,Literature,Field,45.35,127.5,2.8,723,0.739726027,C,0,Reference,Reference,temperate coniferous forest,conifer,0.66,0.739726027,7,0.701463244,0.347451377,17.83154729,0.857384798,5.538161737,0.686975844,0.488917123,4.678783269,9.761289493,2.210891582,0.365954901,0.046900818,-49.63377522,-20.53657148,-33.33901103,-53.94740215,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Li_etal_2014,454,9,86,Literature,Field,45.35,127.5,2.8,723,0.739726027,C,0,Reference,Reference,temperate coniferous forest,conifer,0.65,0.739726027,7,0.734061305,0.371963857,15.30134421,0.853534206,4.924589079,0.664651594,0.523604399,3.685029727,6.792715664,1.829967111,0.341233501,0.050108719,-46.85377399,-21.2428738,-34.81708034,-43.97872108,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Li_etal_2014,462,9,87,Literature,Field,45.35,127.5,2.8,723,0.739726027,N,100,NH4NO3,inorganic,temperate coniferous forest,conifer,0.68,0.739726027,7,0.631048701,0.320020733,17.86203032,0.87180148,5.358475302,0.709871748,0.495455579,5.527809116,11.24510547,2.638055916,0.447149458,0.05888171,-41.35331304,-21.79542349,-31.95076376,-39.88148179,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Li_etal_2014,470,9,88,Literature,Field,45.35,127.5,2.8,723,0.739726027,N,100,NH4NO3,inorganic,temperate coniferous forest,conifer,0.69,0.739726027,7,0.646838123,0.289370947,15.64779404,0.852953493,5.824273896,0.709833506,0.470247765,6.039205629,13.61672057,2.770059031,0.426910686,0.050427411,-57.17112382,-20.7631869,-37.05007547,-55.15558383,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Li_etal_2014,478,9,89,Literature,Field,45.35,127.5,2.8,723,0.739726027,N,100,NH4NO3,inorganic,temperate coniferous forest,conifer,0.64,0.739726027,7,0.701710687,0.464992143,29.76940238,0.905682244,3.61764363,0.641048259,0.579068306,3.228833332,5.096457849,1.714609432,0.375522232,0.066266854,-42.97264368,-24.47853988,-30.10308098,-46.61497967,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Berg_etal_1991,486,10,90,Knorr,Field,60.91666667,16.01666667,3.4,775,3.97260274,C,0,Reference,Reference,boreal,conifer,0.33,3.97260274,10,0.338063567,0.233155367,79.77760006,0.81599493,0.765786937,0.330432039,0.559834945,3.748804933,6.212822088,1.947909577,0.404930815,0.067322502,-33.67268271,-21.57066368,-23.43512521,-43.20350528,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Berg_etal_1991,497,10,91,Knorr,Field,60.91666667,16.01666667,3.4,775,3.97260274,N,NA,NH4NO3,inorganic,boreal,conifer,0.49,3.97260274,8,0.264385772,0.126904749,7.14270223,0.767439214,1.27870977,0.51622924,0.425999789,8.409600718,23.71097636,3.55734543,0.45145763,0.042716029,-46.51475724,-14.06306686,-24.50739066,-41.63207254,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Berg_etal_1991,508,10,92,Knorr,Field,60.91666667,16.01666667,3.4,775,3.97260274,C,0,Reference,Reference,boreal,conifer,0.51,3.97260274,10,0.201989699,0.155510526,8.052895008,0.901340687,0.52969489,0.445835375,0.679046977,6.884285772,8.97891121,4.012824447,1.099070755,0.250382151,-50.81855203,-35.75684843,-43.04295332,-50.30587377,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Berg_etal_1991,519,10,93,Knorr,Field,60.91666667,16.01666667,3.4,775,3.97260274,N,NA,NH4NO3,inorganic,boreal,conifer,0.51,3.97260274,10,0.187457494,0.151896067,13.11723564,0.922894533,0.426740507,0.415716623,0.719361723,7.161410902,8.838716318,4.302557547,1.267131798,0.31361901,-52.21265739,-39.89997095,-43.38809979,-61.04031827,Double,Double,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Double,NA,NA
Keeler_etal_2008,530,11,94,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,filter,0.013928034,4.83014,6,0.542829652,0.542832396,0.542825705,0.488155957,0.542829652,0,3.771881743,1.653822026,1.494085376,1.500681305,1.188600525,0.910712855,-15.92555197,-3.952079854,0.247920146,7.247920147,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,537,11,95,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,filter,0.011124212,4.83014,6,0.65705445,0.657051229,0.657054849,0.207693096,0.657054429,0,2.439975289,1.408811038,1.249294071,1.212318181,0.845460749,0.560153224,-22.49738708,-6.642277557,-2.442277557,4.557722443,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,544,11,96,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.124659278,4.83014,6,0.548373384,1.00E-05,0.642704753,0.065044416,0.642701092,0.065039851,0.972739642,1.823880585,1.846083641,1.251299021,0.506693815,0.180420345,-22.05765618,-25.10970116,-24.157992,-17.15795053,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Keeler_etal_2008,551,11,97,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.164962824,4.83014,6,0.498153966,1.00E-05,0.795697943,0.166069369,0.795690139,0.166061278,0.816592475,2.02362609,2.260082312,1.291828801,0.440062454,0.128617655,-10.69079762,-12.33767257,-12.12169794,-5.121696906,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,558,11,98,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.135651211,4.83014,6,0.550313939,0.357913441,2.217753273,0.684966951,0.816902174,0.137387385,0.738883616,1.787649355,2.155225011,1.088570627,0.331114838,0.085031789,-33.10854603,-18.46388022,-24.36662891,-24.57103322,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
Keeler_etal_2008,565,11,99,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.174770434,4.83014,6,0.498009609,0.135533402,1.084548382,0.347725299,0.867488796,0.185773829,0.73520749,2.01442662,2.439014578,1.223625649,0.369986733,0.094370611,-15.01576854,-13.39118596,-16.73818975,-10.1141612,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Keeler_etal_2008,572,11,100,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.138063081,4.83014,6,0.434352409,1.00E-05,0.457611408,0.025034276,0.457618735,0.025039802,1.028093211,2.300638569,2.274763467,1.610732378,0.684773112,0.257769866,-26.41589477,-29.34497646,-25.45234299,-18.45233414,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,579,11,101,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.215881669,4.83014,6,0.372298117,0.049236297,0.599469718,0.232752429,0.563341032,0.173498496,0.84404561,2.731695782,2.985141497,1.769485866,0.624264151,0.189902341,-22.78665208,-21.70549152,-26.01523675,-19.05088963,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,586,11,102,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.211496421,4.83014,6,0.328277676,0.3282757,0.3282786,0.2455189,0.328279338,0,1.23587654,2.967144825,2.770845454,2.205687034,1.08273505,0.480337034,-18.004399,-17.910348,-13.710348,-6.710348,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,593,11,103,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.191342074,4.83014,6,0.331018323,0.3310189,0.3310129,0.9606993,0.331020231,0,1.044885034,3.008943769,2.956564812,2.118737627,0.913209257,0.349200373,-15.325409,-18.428254,-14.228254,-7.228254,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Keeler_etal_2008,600,11,104,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,conifer,0.200814852,4.83014,6,0.260932264,0.260913415,0.260933284,0.046863329,0.260932484,0,1.616163367,3.497655877,3.133074067,2.787968992,1.618004538,0.869079841,-29.23157937,-13.88030069,-9.680300687,-2.680300686,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,607,11,105,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,conifer,0.201399358,4.83014,6,0.279262875,0.2792615,0.2792598,0.9276199,0.279262887,0,1.522429787,3.340068873,3.009971663,2.62544221,1.473483033,0.761739597,-29.507036,-15.282691,-11.082691,-4.082691,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,614,11,106,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,graminoid,0.292138354,4.83014,6,0.201731088,0.2017303,0.2017286,0.4992212,0.201731089,0,1.669132058,4.202219071,3.754329098,3.373766575,1.992075968,1.091318592,-33.18804,-15.60989,-11.40989,-4.40989,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,621,11,107,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,graminoid,0.370250674,4.83014,6,0.213028148,0.213029,0.2130226,0.61705,0.213026039,0,1.155578591,4.440831539,4.220432298,3.23384982,1.510863026,0.633463561,-28.01287,-27.05079,-22.85079,-15.85079,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,628,11,108,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,wood,0.347275968,4.83014,6,0.198508397,0.1985075,0.1985061,0.485303,0.198507788,0,1.545344569,4.297580767,3.866455812,3.39016962,1.919039364,1.001830263,-20.983645,-14.939805,-10.739805,-3.739805,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,635,11,109,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,wood,0.356498144,4.83014,6,0.220934718,0.2209342,0.2209316,0.5792429,0.220933265,0,1.341112731,4.094157388,3.758764872,3.115129624,1.616974414,0.764583315,-16.722579,-15.729745,-11.529745,-4.529745,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,642,11,110,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,inorganic,grassland,filter,0.37730613,4.83014,6,0.153336776,0.611755371,0.153334719,1.00E-05,0.153336931,0,1.529300388,5.213773603,4.696107622,4.102692138,2.308546452,1.19698119,-15.84681953,-14.73647027,-10.53647027,-3.536362329,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,649,11,111,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,filter,0.353623288,4.83014,6,0.218924509,0.2189256,0.2189239,0.5554812,0.218924811,0,1.481572531,4.015328158,3.630387298,3.135341374,1.731847427,0.879162508,-13.604796,-12.297268,-8.097268,-1.097268,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,656,11,112,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,broadleaf deciduous,0.278811161,4.83014,6,0.361669589,1.00E-05,0.664284036,0.234180549,0.66427356,0.234167572,0.790816875,2.861690378,3.269553465,1.800296392,0.592119856,0.166258526,-16.32706608,-16.09215156,-22.15815312,-15.15801194,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,663,11,113,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,broadleaf deciduous,0.327570227,4.83014,6,0.33470977,1.00E-05,0.730945603,0.285170801,0.730932177,0.285156433,0.732658631,3.182256066,3.864557268,1.929652237,0.581044587,0.147501305,-14.19526488,-13.33792603,-20.02695291,-13.02678918,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,670,11,114,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,broadleaf deciduous,0.366200035,4.83014,6,0.299198268,0.065338678,1.39917352,0.500271067,1.059742684,0.380021336,0.507043864,4.161836426,8.114218693,2.020032892,0.356569501,0.049180704,-27.06866514,-9.94522201,-30.08296143,-26.61849146,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,677,11,115,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,broadleaf deciduous,0.358383559,4.83014,6,0.314533509,0.0495317,1.195072395,0.443741309,1.001769135,0.357473319,0.532151961,3.777693258,6.778010009,1.897194553,0.363442677,0.055040154,-26.13106837,-10.51391258,-30.56329049,-24.78916284,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,684,11,116,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,broadleaf deciduous,0.286596471,4.83014,6,0.284636765,0.195863387,1.828688839,0.782713895,0.542593804,0.271198713,0.729235111,3.819539864,4.657431523,2.310654569,0.691860041,0.174505604,-23.44365707,-18.1438873,-19.34761338,-16.14408436,Asymp,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,691,11,117,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,broadleaf deciduous,0.37801495,4.83014,6,0.308359119,1.00E-05,0.746788738,0.318734019,0.746770896,0.318718054,0.672938589,3.597357663,4.735560769,2.086638032,0.564829511,0.126959063,-16.40001699,-13.14799363,-22.72417305,-15.72387547,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,698,11,118,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,broadleaf deciduous,0.460554527,4.83014,6,0.184589023,1.00E-05,0.323372633,0.296935432,0.323365374,0.296911359,0.870511425,5.870780734,6.295277668,3.853400138,1.40320763,0.442585399,-30.1079393,-29.15502991,-33.95212373,-26.95199141,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,705,11,119,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,broadleaf deciduous,0.496577104,4.83014,6,0.175053532,1.00E-05,0.441004963,0.417863561,0.440989393,0.417835789,0.77925495,6.756439608,7.804708275,4.221364613,1.365693076,0.376307483,-23.74000623,-21.98260691,-29.44613207,-22.44592033,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,712,11,120,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,conifer,0.590288486,4.83014,6,0.12269416,1.00E-05,0.243457709,0.386456295,0.243448503,0.386418085,0.905628846,8.93539806,9.369921226,5.961459051,2.257577415,0.744645953,-30.50688872,-32.04940301,-33.10595137,-26.10584056,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,719,11,121,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,conifer,0.546369751,4.83014,6,0.143600016,0.252302583,1.00E-05,0.67696621,0.252340497,0.323077158,0.940982883,7.297703456,7.503190258,4.94343093,1.941613512,0.667679185,-24.63362424,-27.44537292,-25.61022081,-18.61016603,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,726,11,122,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,graminoid,0.495878795,4.83014,6,0.154469591,0.25204517,1.00E-05,0.71534022,0.252088868,0.284717548,0.928258309,6.824313392,7.064363813,4.598142282,1.783007254,0.604231271,-26.17527125,-28.63279859,-26.7642236,-19.76419819,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,733,11,123,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,graminoid,0.413027963,4.83014,6,0.181426906,0.181429,0.1814219,0.4640034,0.181452257,0,1.083334236,5.291670636,5.132286825,3.772789579,1.67543704,0.662903128,-31.56984,-32.93247,-28.73087,-21.73247,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,740,11,124,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,grassland,wood,0.434623859,4.83014,6,0.126249102,0.1262484,0.1262474,0.2982992,0.126264797,0,1.800736992,5.561517205,4.945685536,4.537317579,2.784276189,1.593891568,-27.141971,-16.996594,-12.796145,-5.796594,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,747,11,125,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,grassland,wood,0.374028042,4.83014,6,0.19188857,0.1918877,0.1918864,0.4423282,0.191888616,0,1.368690561,4.57562106,4.185770189,3.500685529,1.841272353,0.883880909,-16.224504,-15.941032,-11.741032,-4.741032,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,754,11,126,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,filter,0.01159232,4.83014,6,0.688741623,0.688735992,0.688740969,0.014160523,0.688741686,0,2.715657884,1.36592467,1.214935819,1.193474458,0.86333542,0.596406876,-31.19299986,-4.852243421,-0.652243421,6.347756579,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,761,11,127,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,filter,0.002881304,4.83014,6,0.695805147,0.695796012,0.695805892,0.012588864,0.695804497,0,2.541190798,1.334723106,1.18474853,1.155455977,0.817456301,0.550552828,-23.61229182,-5.285110593,-1.085110593,5.914889407,Single,Weibull,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Keeler_etal_2008,768,11,128,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.135998284,4.83014,6,0.508841017,1.00E-05,0.657706795,0.101762603,0.657700856,0.101756245,0.917457897,1.968294305,2.049850594,1.320063547,0.506200014,0.169371347,-16.71348267,-19.22027662,-18.07232222,-11.07231272,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Keeler_etal_2008,775,11,129,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.211931974,4.83014,6,0.503137864,1.00E-05,0.923707796,0.201299171,0.923697261,0.201290204,0.731596827,2.023658428,2.460641133,1.226212727,0.368586722,0.093381734,-12.44388943,-11.95266401,-18.28611506,-11.28601009,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Keeler_etal_2008,782,11,130,Zhang,Field,45.4,-93.2,6.7,801,4.83014,C,0,Reference,Reference,temperate deciduous forest,broadleaf deciduous,0.152138973,4.83014,6,0.548151959,0.202477046,1.293853035,0.411462179,0.908610817,0.166107469,0.711420356,1.807135292,2.253065904,1.07956494,0.313629962,0.076423841,-26.3767314,-16.12735818,-29.10944687,-29.17497368,Double,Double,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Double,Asymp,Weibull
Keeler_etal_2008,789,11,131,Zhang,Field,45.4,-93.2,6.7,801,4.83014,N,100,NH4NO3,inorganic,temperate deciduous forest,broadleaf deciduous,0.14414964,4.83014,6,0.540879787,0.180169255,1.32775357,0.399181731,0.954944111,0.181453667,0.681370694,1.831796957,2.38089697,1.069714842,0.294280565,0.067379872,-23.51594501,-14.36340326,-25.00995947,-21.4977603,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
