Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,propinit,Years
Fang_etal_2007,264,5,48,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.81,0.5
Fang_etal_2007,265,5,48,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.63,0.75
Fang_etal_2007,266,5,48,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.52,1
Fang_etal_2007,267,5,49,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,268,5,49,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.96,0.25
Fang_etal_2007,269,5,49,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.82,0.5
Fang_etal_2007,270,5,49,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.64,0.75
Fang_etal_2007,271,5,49,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.54,1
Fang_etal_2007,272,5,50,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0
Fang_etal_2007,273,5,50,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.25
Fang_etal_2007,274,5,50,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.5
Fang_etal_2007,275,5,50,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.75
Fang_etal_2007,276,5,50,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,1
Fang_etal_2007,277,5,51,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,1,0
Fang_etal_2007,278,5,51,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.94,0.25
Fang_etal_2007,279,5,51,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.71,0.5
Fang_etal_2007,280,5,51,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.6,0.75
Fang_etal_2007,281,5,51,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.49,1
Fang_etal_2007,282,5,52,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,283,5,52,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.94,0.25
Fang_etal_2007,284,5,52,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.77,0.5
Fang_etal_2007,285,5,52,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.62,0.75
Fang_etal_2007,286,5,52,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.54,1
Fang_etal_2007,287,5,53,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,288,5,53,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.93,0.25
Fang_etal_2007,289,5,53,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.77,0.5
Fang_etal_2007,290,5,53,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.59,0.75
Fang_etal_2007,291,5,53,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.51,1
Fang_etal_2007,292,5,54,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0
Fang_etal_2007,293,5,54,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.25
Fang_etal_2007,294,5,54,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.5
Fang_etal_2007,295,5,54,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.75
Fang_etal_2007,296,5,54,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,1
Fang_etal_2007,297,5,55,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,1,0
Fang_etal_2007,298,5,55,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.93,0.25
Fang_etal_2007,299,5,55,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.67,0.5
Fang_etal_2007,300,5,55,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.27,0.75
Fang_etal_2007,301,5,55,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.14,1
Fang_etal_2007,302,5,56,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,303,5,56,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.91,0.25
Fang_etal_2007,304,5,56,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.64,0.5
Fang_etal_2007,305,5,56,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.46,0.75
Fang_etal_2007,306,5,56,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.27,1
Fang_etal_2007,307,5,57,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,308,5,57,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.91,0.25
Fang_etal_2007,309,5,57,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.79,0.5
Fang_etal_2007,310,5,57,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.58,0.75
Fang_etal_2007,311,5,57,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.38,1
Fang_etal_2007,312,5,58,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,313,5,58,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.93,0.25
Fang_etal_2007,314,5,58,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.83,0.5
Fang_etal_2007,315,5,58,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.54,0.75
Fang_etal_2007,316,5,58,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.38,1
Fang_etal_2007,317,5,59,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,1,0
Fang_etal_2007,318,5,59,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.91,0.25
Fang_etal_2007,319,5,59,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.78,0.5
Fang_etal_2007,320,5,59,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.65,0.75
Fang_etal_2007,321,5,59,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.53,1
Fang_etal_2007,322,5,60,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,323,5,60,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.89,0.25
Fang_etal_2007,324,5,60,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.79,0.5
Fang_etal_2007,325,5,60,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.65,0.75
Fang_etal_2007,326,5,60,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.53,1
Fang_etal_2007,327,5,61,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,328,5,61,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.91,0.25
Fang_etal_2007,329,5,61,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.81,0.5
Fang_etal_2007,330,5,61,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.66,0.75
Fang_etal_2007,331,5,61,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.56,1
Fang_etal_2007,332,5,62,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0
Fang_etal_2007,333,5,62,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.25
Fang_etal_2007,334,5,62,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.5
Fang_etal_2007,335,5,62,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.75
Fang_etal_2007,336,5,62,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,1
Fang_etal_2007,337,5,63,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,1,0
Fang_etal_2007,338,5,63,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.92,0.25
Fang_etal_2007,339,5,63,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.8,0.5
Fang_etal_2007,340,5,63,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.63,0.75
Fang_etal_2007,341,5,63,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.49,1
Fang_etal_2007,342,5,64,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,343,5,64,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.92,0.25
Fang_etal_2007,344,5,64,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.77,0.5
Fang_etal_2007,345,5,64,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.61,0.75
Fang_etal_2007,346,5,64,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.53,1
Fang_etal_2007,347,5,65,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,348,5,65,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.88,0.25
Fang_etal_2007,349,5,65,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.76,0.5
Fang_etal_2007,350,5,65,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.6,0.75
Fang_etal_2007,351,5,65,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.52,1
Fang_etal_2007,352,5,66,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0
Fang_etal_2007,353,5,66,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.25
Fang_etal_2007,354,5,66,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.5
Fang_etal_2007,355,5,66,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0.75
Fang_etal_2007,356,5,66,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,1
Fang_etal_2007,357,5,67,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,1,0
Fang_etal_2007,358,5,67,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.93,0.25
Fang_etal_2007,359,5,67,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.79,0.5
Fang_etal_2007,360,5,67,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.55,0.75
Fang_etal_2007,361,5,67,Zhang,Field,23.31666667,112.3166667,21,1927,C,0,Reference,Reference,tropical forest,0.29,1
Fang_etal_2007,362,5,68,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,363,5,68,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.91,0.25
Fang_etal_2007,364,5,68,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.75,0.5
Fang_etal_2007,365,5,68,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.59,0.75
Fang_etal_2007,366,5,68,Zhang,Field,23.31666667,112.3166667,21,1927,N,50,NH4NO3,inorganic,tropical forest,0.39,1
Fang_etal_2007,367,5,69,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,1,0
Fang_etal_2007,368,5,69,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.92,0.25
Fang_etal_2007,369,5,69,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.85,0.5
Fang_etal_2007,370,5,69,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.53,0.75
Fang_etal_2007,371,5,69,Zhang,Field,23.31666667,112.3166667,21,1927,N,100,NH4NO3,inorganic,tropical forest,0.41,1
Fang_etal_2007,372,5,70,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,NA,0
Fang_etal_2007,373,5,70,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.92,0.25
Fang_etal_2007,374,5,70,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.81,0.5
Fang_etal_2007,375,5,70,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.65,0.75
Fang_etal_2007,376,5,70,Zhang,Field,23.31666667,112.3166667,21,1927,N,150,NH4NO3,inorganic,tropical forest,0.46,1
Gong_etal_2015,377,6,71,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,1,0
Gong_etal_2015,378,6,71,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,0.86,1
Gong_etal_2015,379,6,71,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,0.78,2
Gong_etal_2015,380,6,71,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,0.68,3
Gong_etal_2015,381,6,72,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,1,0
Gong_etal_2015,382,6,72,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,0.8,1
Gong_etal_2015,383,6,72,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,0.71,2
Gong_etal_2015,384,6,72,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,0.52,3
Gong_etal_2015,385,6,73,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,1,0
Gong_etal_2015,386,6,73,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,0.87,1
Gong_etal_2015,387,6,73,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,0.82,2
Gong_etal_2015,388,6,73,Zhang,Field,44.66666667,123.7333333,6.4,470,C,0,Reference,Reference,grassland,0.73,3
Gong_etal_2015,389,6,74,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,1,0
Gong_etal_2015,390,6,74,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,0.88,1
Gong_etal_2015,391,6,74,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,0.8,2
Gong_etal_2015,392,6,74,Zhang,Field,44.66666667,123.7333333,6.4,470,N,100,NH4NO3,inorganic,grassland,0.61,3
Henry_etal_2014,402,7,78,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,1,0
Henry_etal_2014,403,7,78,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.84,0.115384615
Henry_etal_2014,404,7,78,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.77,0.403846154
Henry_etal_2014,405,7,78,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.54,1
Henry_etal_2014,406,7,78,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.41,2
Henry_etal_2014,407,7,79,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,1,0
Henry_etal_2014,408,7,79,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.84,0.115384615
Henry_etal_2014,409,7,79,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.75,0.403846154
Henry_etal_2014,410,7,79,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.53,1
Henry_etal_2014,411,7,79,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.36,2
Henry_etal_2014,412,7,80,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,1,0
Henry_etal_2014,413,7,80,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.86,0.115384615
Henry_etal_2014,414,7,80,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.86,0.403846154
Henry_etal_2014,415,7,80,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.41,1
Henry_etal_2014,416,7,80,Zhang,Field,43.01666667,-81.2,7.5,818,C,0,Reference,Reference,grassland,0.35,2
Henry_etal_2014,417,7,81,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,1,0
Henry_etal_2014,418,7,81,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.85,0.115384615
Henry_etal_2014,419,7,81,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.76,0.403846154
Henry_etal_2014,420,7,81,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.3,1
Henry_etal_2014,421,7,81,Zhang,Field,43.01666667,-81.2,7.5,818,N,60,NH4NO3,inorganic,grassland,0.28,2
Jacobson_etal_2011,422,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,1,0
Jacobson_etal_2011,423,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,0.78,0.167123288
Jacobson_etal_2011,424,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,0.8,0.342465753
Jacobson_etal_2011,425,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,0.72,0.517808219
Jacobson_etal_2011,426,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,0.72,0.679452055
Jacobson_etal_2011,427,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,0.68,0.846575342
Jacobson_etal_2011,428,8,82,Zhang,Field,-15.93,-47.8,21,1200,C,0,Reference,Reference,grassland,0.62,1.010958904
